,id,isomer,conf_id,affinity
4513,16254,15,1,-8.617
4514,11818,15,2,-8.439
4515,16038,15,1,-9.356
4516,973,14,1,-7.398
4517,4213,14,2,-9.025
4518,4061,14,1,-8.551
4519,9551,14,2,-8.564
4520,14138,15,3,-9.246
4521,12223,14,2,-9.106
4522,5102,15,1,-8.366
4523,443,14,2,-9.127
4524,14300,15,1,-9.158
4525,5833,14,2,-8.853
4526,14873,14,3,-7.936
4527,6092,15,3,-9.243
4528,701,14,2,-9.033
4529,7054,15,3,-8.767
4530,3971,14,2,-8.282
4531,16263,14,3,-8.225
4532,15334,15,3,-8.109
4533,13361,14,1,-8.858
4534,2071,14,1,-8.235
4535,5643,14,1,-7.978
4536,15048,15,3,-8.293
4537,15693,14,3,-8.075
4538,13936,15,3,-8.71
4539,16590,15,2,-9.16
4540,4426,15,1,-8.718
4541,69,14,3,-8.267
4542,6516,15,2,-9.152
4543,17989,14,2,-8.094
4544,1707,14,1,-9.168
4545,17965,14,2,-7.586
4546,2462,15,1,-8.388
4547,5087,14,1,-9.065
4548,9190,15,3,-8.75
4549,2312,15,2,-9.038
4550,7355,14,3,-8.85
4551,6035,14,1,-8.698
4552,12431,14,2,-8.5
4553,6682,15,1,-8.561
4554,10589,14,3,-9.263
4555,4213,14,3,-8.775
4556,9085,14,3,-8.677
4557,5375,14,2,-7.687
4558,8012,15,2,-7.888
4559,5290,15,2,-8.531
4560,6273,14,3,-8.493
4561,12175,14,1,-8.311
4562,5661,14,2,-7.787
4563,9604,15,1,-9.268
4564,5349,14,2,-8.337
4565,6342,15,2,-8.043
4566,3173,14,1,-7.565
4567,5102,15,3,-8.35
4568,14728,15,2,0.0
4569,7178,15,1,-8.567
4570,6114,15,1,-8.689
4571,12438,15,1,-8.123
4572,6702,15,2,-8.697
4573,357,14,2,-7.319
4574,12034,15,2,-8.608
4575,6310,15,2,-9.092
4576,5682,15,2,-7.914
4577,5022,15,1,-7.753
4578,2554,15,3,-9.078
4579,1894,15,1,-7.905
4580,15449,14,2,-9.431
4581,7476,15,3,-8.831
4582,11001,14,3,-9.146
4583,7476,15,2,-9.005
4584,3128,15,1,0.0
4585,9108,15,1,-8.989
4586,6693,14,2,-8.416
4587,3697,14,2,-8.801
4588,7181,14,1,-8.536
4589,492,15,3,-8.194
4590,2877,14,1,-7.86
4591,6004,15,1,-8.079
4592,7342,15,1,-8.956
4593,17383,14,3,-8.959
4594,804,15,2,-8.957
4595,1302,15,1,-7.793
4596,4776,15,3,-8.549
4597,17522,15,1,-9.483
4598,12664,15,3,-8.248
4599,5417,14,1,-8.797
4600,14111,14,2,-9.038
4601,3385,14,3,-8.805
4602,12508,15,2,-8.444
4603,17418,15,2,-8.145
4604,5590,15,1,-7.521
4605,3950,15,1,-9.373
4606,8679,14,3,-9.277
4607,9756,15,3,-9.231
4608,5130,15,1,-7.713
4609,11757,14,1,-7.796
4610,4516,15,2,-8.277
4611,7768,15,3,-9.219
4612,15642,15,3,-8.65
4613,11093,14,3,-8.888
4614,2973,14,2,-9.259
4615,12540,15,3,-8.788
4616,3847,14,1,-9.029
4617,12697,14,2,-8.284
4618,9382,15,2,-9.742
4619,14294,15,3,-8.597
4620,18377,14,2,-8.783
4621,9370,15,3,-9.392
4622,11203,14,3,-8.986
4623,13636,15,2,-9.326
4624,1718,15,1,-8.713
4625,18488,15,3,-8.722
4626,16603,14,2,-8.298
4627,1701,14,1,-7.834
4628,17300,15,3,-9.089
4629,6553,14,1,-9.089
4630,773,14,3,-8.68
4631,3656,15,1,-8.119
4632,133,14,3,-9.351
4633,1104,15,2,-8.331
4634,16291,14,2,-8.135
4635,7094,15,2,-8.416
4636,2869,14,2,-9.066
4637,12626,15,2,-8.308
4638,9340,15,1,-8.301
4639,2391,14,1,-9.032
4640,6790,15,1,-8.569
4641,14663,14,3,-8.746
4642,14724,15,1,-8.819
4643,7730,15,1,-8.389
4644,16552,15,3,-8.479
4645,8613,14,2,-7.54
4646,13333,14,2,-9.443
4647,13519,14,2,-8.557
4648,6971,14,2,-8.36
4649,16476,15,3,-9.676
4650,12640,15,2,-8.866
4651,18544,15,3,-8.873
4652,12319,14,2,-8.407
4653,11962,15,1,-8.633
4654,3968,15,3,-7.878
4655,10371,14,2,-8.3
4656,9630,15,3,-8.997
4657,7002,15,2,-7.652
4658,11829,14,3,-7.773
4659,218,15,2,-9.137
4660,17699,14,1,-8.934
4661,4133,14,1,-8.365
4662,4515,14,2,-9.314
4663,17378,15,1,-9.013
4664,17380,15,1,-8.866
4665,13917,14,1,-8.263
4666,13119,14,3,-9.15
4667,8946,15,3,-8.603
4668,9767,14,2,-9.281
4669,15023,14,1,-8.239
4670,16293,14,2,-8.508
4671,8882,15,1,-8.52
4672,7741,14,3,-8.013
4673,17117,14,3,-8.895
4674,16404,15,2,-8.292
4675,3838,15,1,-8.339
4676,14746,15,3,-8.761
4677,5403,14,1,-7.74
4678,972,15,3,-8.517
4679,4163,14,3,-8.807
4680,4947,14,2,-8.056
4681,12379,14,2,-9.798
4682,15192,15,1,-7.991
4683,14152,15,2,-7.953
4684,13829,14,2,-8.867
4685,2761,14,3,-8.649
4686,8711,14,3,-9.011
4687,5073,14,1,-8.762
4688,12286,15,1,-8.663
4689,6341,14,1,-8.003
4690,4767,14,3,-9.325
4691,1600,15,2,-7.842
4692,1776,15,2,-9.304
4693,14263,14,1,-7.998
4694,1298,15,3,-8.187
4695,17682,15,2,-8.726
4696,10372,15,1,-8.446
4697,12833,14,1,-8.292
4698,18029,14,3,-8.307
4699,15768,15,1,-8.819
4700,5636,15,1,-9.318
4701,9290,15,1,-8.78
4702,9810,15,2,-8.257
4703,12682,15,3,-8.788
4704,6319,14,2,-7.855
4705,3174,15,2,-7.996
4706,4502,15,1,-8.626
4707,15321,14,2,-8.45
4708,16133,14,1,-8.333
4709,13182,15,3,0.0
4710,365,14,2,-8.136
4711,18656,15,1,-8.98
4712,7182,15,1,-8.701
4713,1024,15,3,-8.417
4714,551,14,3,-8.274
4715,9913,14,2,-8.814
4716,15535,14,3,-8.672
4717,15086,15,1,-8.34
4718,649,14,3,-8.758
4719,13669,14,3,-8.0
4720,10238,15,2,-9.496
4721,897,14,2,-8.299
4722,4495,14,3,-9.554
4723,1350,15,2,-7.963
4724,10484,15,1,-8.199
4725,9640,15,1,-8.306
4726,6060,15,1,-8.524
4727,1659,14,3,-7.457
4728,7318,15,1,-8.937
4729,14874,15,2,-7.665
4730,13274,15,2,-7.762
4731,11093,14,1,-8.747
4732,16324,15,2,-7.964
4733,18075,14,3,-8.791
4734,18351,14,3,-9.045
4735,12315,14,1,-9.033
4736,11067,14,1,-8.136
4737,14112,15,3,-8.345
4738,9630,15,1,-9.072
4739,10846,15,2,-8.326
4740,7435,14,3,-8.182
4741,17860,15,1,-8.524
4742,495,14,3,-8.363
4743,13273,14,2,-7.815
4744,15994,15,2,-8.047
4745,14695,14,3,-8.574
4746,3373,14,2,-8.346
4747,2374,15,2,-8.356
4748,14865,14,3,-7.998
4749,18749,14,1,-7.564
4750,11294,15,3,-9.51
4751,15424,15,1,-9.442
4752,14110,15,1,-7.536
4753,6479,14,3,-8.496
4754,15191,14,2,-7.851
4755,246,15,3,-8.674
4756,6180,15,3,-7.574
4757,3754,15,3,-8.752
4758,2256,15,1,-8.901
4759,12286,15,3,-8.694
4760,11973,14,3,0.0
4761,17616,15,3,-8.097
4762,6175,14,1,-8.832
4763,18623,14,3,-8.441
4764,9043,14,2,-7.994
4765,11066,15,3,-8.815
4766,14578,15,3,-8.458
4767,8991,14,3,-8.755
4768,5980,15,3,-8.45
4769,14984,15,1,-7.892
4770,583,14,3,-8.357
4771,13273,14,1,-7.887
4772,12699,14,3,-8.659
4773,9351,14,3,-9.074
4774,13451,14,2,-7.282
4775,1693,14,2,-8.559
4776,11020,15,2,-9.457
4777,14760,15,3,-9.226
4778,7700,15,1,-8.044
4779,8844,15,2,-8.333
4780,17806,15,2,-10.11
4781,2758,15,3,-9.248
4782,6176,15,1,-9.071
4783,12504,15,2,-8.371
4784,10981,14,3,-8.994
4785,15486,15,2,-8.764
4786,4799,14,1,-8.946
4787,9290,15,2,-8.846
4788,7773,14,3,-8.149
4789,14969,14,1,-8.477
4790,15712,15,3,-9.146
4791,2347,14,3,-9.124
4792,218,15,1,-9.125
4793,6076,15,2,-7.871
4794,7341,14,1,-9.199
4795,6142,15,2,-9.598
4796,765,14,2,-8.443
4797,702,15,2,-9.101
4798,18824,15,3,-8.898
4799,14984,15,2,-8.027
4800,17609,14,2,-8.41
4801,11649,14,3,-7.994
4802,13584,15,1,-8.389
4803,1310,15,1,-8.838
4804,18546,15,3,-8.855
4805,15753,14,2,-9.159
4806,16080,15,1,0.0
4807,674,15,1,-8.855
4808,14125,14,1,-8.346
4809,15467,14,3,-9.19
4810,2136,15,2,-7.913
4811,359,14,2,-8.093
4812,4587,14,1,-8.073
4813,6456,15,1,-7.935
4814,6487,14,3,-8.184
4815,10420,15,1,-7.698
4816,7410,15,3,-8.468
4817,5618,15,2,-8.091
4818,11117,14,2,-8.363
4819,2240,15,2,-8.309
4820,6938,15,2,-8.744
4821,4067,14,3,-8.21
4822,9302,15,3,-8.49
4823,4141,14,2,-9.172
4824,9619,14,3,-8.431
4825,10520,15,1,-8.111
4826,16266,15,2,-7.808
4827,4680,15,2,-8.871
4828,12008,15,2,-8.046
4829,10783,14,3,-9.127
4830,7804,15,1,-9.454
4831,6893,14,1,-8.855
4832,5287,14,3,-9.093
4833,2256,15,2,-8.578
4834,8458,15,3,-7.878
4835,5263,14,1,-8.748
4836,12755,14,1,-8.543
4837,5584,15,1,-8.329
4838,9899,14,1,-7.445
4839,956,15,2,-8.243
4840,6023,14,2,-7.79
4841,14151,14,2,-7.692
4842,9085,14,2,-8.672
4843,1776,15,3,-9.223
4844,10519,14,3,-8.095
4845,18033,14,3,-8.116
4846,15364,15,2,-7.834
4847,4799,14,2,-8.937
4848,1338,15,3,-8.411
4849,7043,14,3,-8.319
4850,1338,15,2,-8.682
4851,6371,14,3,-8.076
4852,9013,14,2,-8.183
4853,11336,15,2,-8.145
4854,6006,15,2,-7.756
4855,17990,15,1,-7.541
4856,8805,14,3,-8.287
4857,1257,14,1,-8.226
4858,6426,15,1,-8.811
4859,14152,15,3,-8.28
4860,16016,15,3,-9.078
4861,7485,14,2,-7.941
4862,9665,14,1,0.0
4863,3482,15,3,-8.042
4864,13437,14,3,-9.559
4865,14986,15,2,-8.732
4866,11942,15,1,-8.732
4867,7419,14,3,-8.368
4868,18352,15,2,-9.097
4869,3275,14,2,-8.185
4870,4080,15,3,-8.581
4871,3344,15,2,-8.97
4872,13554,15,3,-9.438
4873,17144,15,2,-9.272
4874,12694,15,2,-8.52
4875,5841,14,2,-8.431
4876,6175,14,2,-8.717
4877,14821,14,3,-9.319
4878,4704,15,2,-9.243
4879,18366,15,3,-8.408
4880,16985,14,3,-8.192
4881,7059,14,3,-8.544
4882,16574,15,2,-8.053
4883,4318,15,2,-8.501
4884,5909,14,3,-8.812
4885,9935,14,2,-8.639
4886,4062,15,2,-8.615
4887,15289,14,3,-8.981
4888,11511,14,2,-8.615
4889,1999,14,1,-8.982
4890,3716,15,1,-8.13
4891,10660,15,3,-8.291
4892,10518,15,3,-8.964
4893,10677,14,3,-8.115
4894,5161,14,3,-9.028
4895,18247,14,3,-8.963
4896,4170,15,2,-8.597
4897,2345,14,3,-8.349
4898,18562,15,2,-8.457
4899,804,15,1,-8.856
4900,9552,15,1,-8.155
4901,11196,15,2,-8.322
4902,342,15,1,-9.748
4903,16574,15,1,-8.381
4904,9361,14,2,-8.661
4905,4853,14,1,-8.478
4906,4789,14,3,-8.187
4907,11066,15,2,-8.796
4908,3899,14,3,-8.441
4909,16910,15,1,-8.854
4910,14027,14,2,-8.379
4911,3655,14,2,-8.088
4912,7818,15,3,-8.574
4913,16471,14,3,-8.922
4914,12585,14,2,-9.422
4915,11777,14,2,-9.033
4916,17838,15,2,-8.689
4917,16447,14,3,-8.206
4918,14272,15,1,-8.445
4919,14068,15,2,-8.469
4920,18077,14,3,-8.5
4921,14388,15,3,-9.149
4922,15445,14,3,-8.239
4923,4142,15,3,-9.507
4924,13681,14,1,-8.519
4925,11687,14,3,-8.809
4926,14805,14,2,-9.26
4927,4082,15,3,-9.655
4928,13009,14,3,-9.508
4929,6547,14,1,-9.037
4930,8245,14,3,-8.606
4931,14126,15,1,-8.505
4932,302,15,3,-8.196
4933,5903,14,3,-7.56
4934,6534,15,2,-7.773
4935,15118,15,3,-8.432
4936,16177,14,3,-7.04
4937,11840,15,2,-8.074
4938,16712,15,1,-8.561
4939,6458,15,3,-8.565
4940,10936,15,2,-9.299
4941,2958,15,3,-7.548
4942,17699,14,3,-8.782
4943,2932,15,1,-8.605
4944,3631,14,2,-7.797
4945,18698,15,1,-8.503
4946,14415,14,3,-8.095
4947,8710,15,1,-9.048
4948,8805,14,1,-8.107
4949,13749,14,3,-9.542
4950,2341,14,3,-7.559
4951,8897,14,2,-9.047
4952,12550,15,1,-9.399
4953,1019,14,2,-9.057
4954,15992,15,2,0.0
4955,5685,14,1,-8.249
4956,9876,15,2,-7.981
4957,8990,15,2,-8.268
4958,12152,15,2,-9.001
4959,8433,14,1,-7.663
4960,3909,14,3,-9.202
4961,2147,14,1,-8.338
4962,1717,14,3,-8.232
4963,6235,14,2,-7.916
4964,251,14,2,-8.659
4965,8152,15,3,-9.082
4966,12362,15,2,-8.589
4967,8178,15,1,-8.683
4968,635,14,2,-9.528
4969,15939,14,1,-8.74
4970,17260,15,3,-7.277
4971,14873,14,1,-7.458
4972,5126,15,3,-9.913
4973,14387,14,1,-9.172
4974,12576,15,2,-8.305
4975,3259,14,1,-9.076
4976,8245,14,2,-8.674
4977,14866,15,2,-7.987
4978,626,15,1,-7.623
4979,7059,14,2,-8.764
4980,8438,15,1,-9.016
4981,14506,15,1,-9.48
4982,18438,15,1,-8.334
4983,3400,15,2,-7.607
4984,7369,14,1,-8.809
4985,18295,14,3,-8.276
4986,14299,14,1,-9.354
4987,12617,14,1,-8.774
4988,10393,14,1,-7.645
4989,4679,14,1,-9.101
4990,5624,15,1,-8.969
4991,16687,14,3,-8.591
4992,18533,14,2,0.0
4993,9429,14,2,-7.398
4994,5530,15,3,-8.862
4995,17222,15,3,-8.548
4996,10248,15,3,-8.823
4997,16070,15,2,-8.688
4998,10012,15,1,-8.769
4999,8613,14,3,-7.793
5000,7788,15,3,-10.16
5001,1182,15,1,-8.135
5002,6380,15,3,-9.516
5003,6762,15,3,-8.983
5004,4882,15,1,-8.804
5005,15304,15,1,-8.308
5006,5531,14,3,-8.464
5007,12783,14,2,-9.467
5008,5409,14,2,-7.496
5009,6671,14,1,-8.635
5010,14201,14,2,-8.425
5011,15811,14,1,-8.356
5012,16938,15,1,-8.602
5013,15809,14,1,-8.443
5014,4774,15,1,-8.731
5015,1827,14,3,-9.018
5016,9889,14,3,-8.394
5017,12697,14,3,-8.462
5018,13181,14,2,0.0
5019,513,14,1,-8.544
5020,5705,14,3,-8.652
5021,6734,15,3,-9.111
5022,18643,14,1,-9.082
5023,6516,15,3,-9.228
5024,8736,15,1,-8.934
5025,10975,14,3,-8.339
5026,12941,14,3,-8.513
5027,2472,15,2,-8.303
5028,12898,15,2,-8.508
5029,15119,14,1,-9.091
5030,4952,15,3,-8.689
5031,15468,15,2,-9.074
5032,17386,15,2,-8.933
5033,4450,15,2,-9.784
5034,12797,14,3,-8.078
5035,1194,15,2,-7.964
5036,16604,15,1,-8.703
5037,5130,15,3,-7.61
5038,13372,15,1,-9.151
5039,9916,15,2,-9.029
5040,13604,15,1,-8.95
5041,5831,14,1,-8.345
5042,3321,14,1,-7.807
5043,11117,14,3,-8.687
5044,2600,15,1,-9.048
5045,18437,14,1,-7.791
5046,3070,15,1,-8.302
5047,2147,14,3,-7.997
5048,15927,14,1,-9.251
5049,12305,14,2,-8.264
5050,12449,14,1,-8.091
5051,12827,14,2,-8.375
5052,17815,14,1,-9.11
5053,4383,14,1,-8.984
5054,14213,14,2,-8.387
5055,7163,14,2,-8.42
5056,13734,15,3,-8.905
5057,750,15,3,-7.97
5058,7787,14,3,-9.399
5059,3038,15,3,-8.345
5060,2931,14,1,-8.243
5061,551,14,1,-8.205
5062,11688,15,1,-9.272
5063,14940,15,1,-7.913
5064,3700,15,2,-9.958
5065,12756,15,2,-8.877
5066,9329,14,2,-8.338
5067,8467,14,3,-8.397
5068,4952,15,1,-8.539
5069,8252,15,3,-8.29
5070,16037,14,2,-9.212
5071,16856,15,2,-8.671
5072,15097,14,1,-8.753
5073,6534,15,3,-7.526
5074,13230,15,3,-9.115
5075,1870,15,3,-8.74
5076,8665,14,1,-7.565
5077,573,14,1,-8.376
5078,16392,15,3,-8.103
5079,5681,14,1,-7.616
5080,3140,15,2,-8.405
5081,17096,15,2,-8.345
5082,9531,14,3,-8.702
5083,18204,15,2,-9.156
5084,17521,14,1,-8.9
5085,18637,14,2,-8.202
5086,802,15,2,-8.113
5087,1309,14,1,-8.309
5088,15303,14,3,-7.543
5089,10659,14,2,-8.33
5090,14472,15,2,-8.503
5091,2861,14,2,-8.245
5092,4655,14,1,-9.421
5093,6390,15,3,-8.6
5094,14434,15,2,-8.503
5095,11193,14,3,-8.287
5096,6043,14,1,-8.938
5097,5309,14,3,-8.582
5098,17725,14,1,-9.067
5099,7670,15,1,-8.367
5100,947,14,1,-8.472
5101,6210,15,1,-8.943
5102,12576,15,3,-8.432
5103,7742,15,2,-9.329
5104,15791,14,2,-8.868
5105,2853,14,2,-8.403
5106,18600,15,2,-8.861
5107,7206,15,3,-9.379
5108,16030,15,1,-8.84
5109,134,15,3,-9.993
5110,6938,15,1,-8.706
5111,3374,15,1,-8.659
5112,3810,15,3,-8.076
5113,12223,14,3,-8.811
5114,2290,15,1,-7.916
5115,18429,14,1,-9.321
5116,4043,14,2,-7.407
5117,15219,14,2,-8.384
5118,7318,15,3,-8.89
5119,4918,15,1,-8.493
5120,4678,15,1,-8.85
5121,15865,14,2,-8.137
5122,15770,15,3,-8.275
5123,14707,14,1,-9.512
5124,9352,15,1,-8.442
5125,17299,14,1,-9.282
5126,18621,14,1,-8.839
5127,3575,14,2,-8.419
5128,2411,14,2,-8.758
5129,6029,14,2,-8.769
5130,4678,15,3,-8.882
5131,17878,15,2,-9.89
5132,13697,14,1,-8.248
5133,5349,14,1,-8.341
5134,12217,14,3,-8.31
5135,4455,14,1,-7.86
5136,16835,14,2,-8.037
5137,10259,14,3,-7.478
5138,1405,14,3,-9.033
5139,18679,14,1,-8.729
5140,17125,14,1,-8.365
5141,2373,14,1,-8.461
5142,13224,15,2,-8.373
5143,9840,15,3,-8.585
5144,302,15,1,-8.183
5145,2492,15,2,-8.665
5146,2868,15,1,-9.381
5147,16574,15,3,-8.051
5148,3449,14,2,-9.292
5149,16370,15,2,-7.832
5150,4025,14,2,-9.363
5151,2974,15,2,-8.726
5152,5913,14,1,-8.993
5153,5406,15,3,-8.319
5154,12334,15,2,-8.729
5155,8812,15,1,-7.521
5156,8927,14,3,-8.034
5157,17125,14,2,-8.301
5158,983,14,3,-7.878
5159,3656,15,3,-8.136
5160,1284,15,2,-8.423
5161,13897,14,3,-8.98
5162,6052,15,2,-8.708
5163,1988,15,3,-8.746
5164,11420,15,1,-9.797
5165,17074,15,1,-8.477
5166,18697,14,2,-8.583
5167,16627,14,3,-8.467
5168,11818,15,3,-8.005
5169,11707,14,1,-9.342
5170,17521,14,3,-8.693
5171,14090,15,3,-8.74
5172,11001,14,1,-9.173
5173,11649,14,1,-7.822
5174,9514,15,1,-8.769
5175,12723,14,2,-8.631
5176,5435,14,3,-9.315
5177,4294,15,3,-7.763
5178,947,14,2,-8.638
5179,3753,14,2,-8.198
5180,8916,15,2,-8.048
5181,11002,15,3,-9.435
5182,10976,15,3,-9.107
5183,4373,14,3,-9.048
5184,18346,15,2,-7.942
5185,14985,14,1,-8.755
5186,3317,14,3,-8.185
5187,231,14,1,-8.201
5188,4607,14,2,-9.677
5189,16589,14,2,-9.098
5190,13378,15,2,-8.344
5191,13670,15,1,-8.269
5192,17682,15,1,-9.233
5193,669,14,1,-8.343
5194,17992,15,1,-9.193
5195,17969,14,3,-8.48
5196,14634,15,1,-9.07
5197,4318,15,3,-8.585
5198,774,15,1,-8.005
5199,4773,14,1,-8.77
5200,2524,15,1,-8.913
5201,9576,15,3,-8.211
5202,2799,14,1,-9.559
5203,17095,14,2,-8.491
5204,3322,15,3,-7.661
5205,3753,14,3,-8.127
5206,8553,14,1,-8.156
5207,9570,15,1,-8.473
5208,3385,14,2,-8.782
5209,13362,15,1,-8.953
5210,5980,15,1,-8.507
5211,11268,15,3,-9.492
5212,10424,15,1,-8.932
5213,4806,15,1,-7.95
5214,3324,15,1,-8.021
5215,14822,15,3,-9.451
5216,3218,15,1,-8.956
5217,17260,15,2,-7.221
5218,3632,15,3,-7.548
5219,8498,15,1,-7.656
5220,12033,14,1,-8.982
5221,10936,15,1,-9.276
5222,7185,14,1,-7.859
5223,12218,15,1,-8.458
5224,2957,14,2,-7.564
5225,15220,15,1,-8.284
5226,9649,14,1,0.0
5227,4266,15,2,-9.119
5228,10091,14,2,-8.751
5229,18164,15,3,-7.862
5230,12214,15,2,-8.076
5231,5477,14,2,-8.854
5232,5208,15,2,-9.46
5233,3197,14,3,-9.096
5234,18447,14,3,-8.455
5235,4352,15,2,-8.639
5236,13372,15,2,-9.134
5237,551,14,2,-8.213
5238,18805,14,2,-8.301
5239,11067,14,2,-7.862
5240,6236,15,1,-8.462
5241,5836,15,3,-9.005
5242,10941,14,3,-9.164
5243,4300,15,3,-7.773
5244,2418,15,3,-9.101
5245,2958,15,1,-7.604
5246,6453,14,2,-8.483
5247,1759,14,3,-8.13
5248,15865,14,3,-8.223
5249,4807,14,3,-9.472
5250,2385,14,1,-9.376
5251,15381,14,1,-8.974
5252,16538,15,3,-8.294
5253,3093,14,3,-8.535
5254,11840,15,1,-8.074
5255,10589,14,1,-9.216
5256,12297,14,1,-7.953
5257,8962,15,1,-8.391
5258,17862,15,1,-8.13
5259,5273,14,3,-8.045
5260,5370,15,3,-9.0
5261,9899,14,2,-7.825
5262,7859,14,1,-7.903
5263,14294,15,2,-8.598
5264,15859,14,1,-8.816
5265,301,14,1,-9.001
5266,12218,15,3,-8.438
5267,9382,15,1,-9.75
5268,15691,14,3,-9.026
5269,7232,15,1,-8.573
5270,17197,14,3,-8.334
5271,8301,14,2,-9.405
5272,14478,15,3,-9.011
5273,16541,14,3,-8.709
5274,7540,15,2,-7.89
5275,10011,14,3,-8.774
5276,8553,14,2,-8.362
5277,18365,14,3,-9.199
5278,14541,14,3,-8.145
5279,13604,15,2,-8.614
5280,4080,15,2,-8.059
5281,9629,14,3,-9.087
5282,1181,14,3,-9.036
5283,7539,14,1,-8.054
5284,10844,15,2,-10.3
5285,9630,15,2,-8.976
5286,12468,15,3,-8.746
5287,17615,14,3,-8.246
5288,1677,14,2,-8.378
5289,7492,15,1,-8.376
5290,1759,14,1,-7.994
5291,15364,15,3,-7.7
5292,17829,14,2,-8.139
5293,10490,15,3,-8.815
5294,17121,14,2,-7.884
5295,11512,15,3,-8.26
5296,16786,15,1,-8.816
5297,9190,15,1,-8.829
5298,17095,14,3,-8.41
5299,13857,14,1,-8.241
5300,13010,15,2,-8.706
5301,10332,15,3,-9.413
5302,10247,14,2,-9.117
5303,7083,14,1,-8.802
5304,12699,14,2,-8.664
5305,8882,15,3,-8.715
5306,14163,14,3,-8.505
5307,1281,14,2,-9.15
5308,5405,14,2,-8.537
5309,9729,14,2,-7.626
5310,3631,14,3,-7.693
5311,6543,14,2,-8.915
5312,13502,15,2,-8.708
5313,15303,14,2,-7.901
5314,3139,14,2,-7.452
5315,3995,14,3,-8.028
5316,165,14,1,-8.41
5317,3373,14,1,-8.569
5318,7738,15,3,-8.874
5319,1667,14,2,-7.769
5320,14109,14,1,-7.314
5321,13011,14,2,-8.28
5322,6398,15,3,-8.086
5323,7929,14,3,-8.83
5324,7729,14,1,-8.478
5325,8308,15,2,0.0
5326,3964,15,3,-7.845
5327,18285,14,1,-8.281
5328,18504,15,1,-8.75
5329,10961,14,3,-8.541
5330,4455,14,3,-7.969
5331,5979,14,1,-9.328
5332,5264,15,1,-8.902
5333,8794,15,2,-9.288
5334,13148,15,1,-8.686
5335,18177,14,2,-8.159
5336,16523,14,2,-8.888
5337,13097,14,2,-8.162
5338,3321,14,3,-7.889
5339,4496,15,2,-9.49
5340,11178,15,2,-9.673
5341,3198,15,1,-9.166
5342,3655,14,3,-8.034
5343,1599,14,2,-7.597
5344,746,15,2,-8.811
5345,4475,14,3,-9.125
5346,3939,14,2,-8.92
5347,5756,15,2,-8.274
5348,11082,15,2,-8.461
5349,9900,15,1,-7.477
5350,6044,15,2,-8.844
5351,464,15,2,-8.238
5352,15063,14,3,0.0
5353,10490,15,2,-8.893
5354,3797,14,1,-8.236
5355,3520,15,3,-8.849
5356,4806,15,2,-8.083
5357,4295,14,1,-9.344
5358,15996,15,1,-8.073
5359,10149,14,2,-7.63
5360,9470,15,1,0.0
5361,6315,14,3,-8.75
5362,13759,14,3,-8.61
5363,8124,15,3,-8.64
5364,18230,15,2,-8.071
5365,1828,15,2,-9.869
5366,5629,14,3,-7.99
5367,643,14,2,-7.772
5368,13545,14,1,-8.514
5369,3343,14,3,-8.506
5370,1302,15,2,-7.617
5371,12298,15,1,-7.858
5372,6574,15,3,-9.28
5373,16494,15,3,-7.935
5374,6310,15,1,-9.123
5375,9558,15,3,-7.847
5376,4808,15,3,-9.349
5377,16121,14,1,-9.623
5378,4384,15,3,-9.124
5379,16639,14,1,-8.345
5380,17992,15,3,-9.201
5381,18384,15,1,-8.368
5382,4225,14,2,-9.422
5383,1902,15,2,-8.681
5384,14272,15,3,-8.418
5385,10845,14,3,-8.416
5386,9013,14,3,-8.252
5387,4757,14,1,-8.092
5388,1733,14,3,-9.5
5389,9627,14,2,-7.405
5390,6828,15,2,-7.307
5391,11908,15,1,-9.245
5392,11019,14,3,-9.338
5393,14403,14,1,-8.705
5394,13769,14,3,-9.116
5395,4814,15,1,-8.976
5396,11835,14,3,-9.24
5397,15152,15,2,-9.137
5398,16582,15,3,-9.508
5399,12054,15,3,-8.681
5400,3237,14,3,-8.602
5401,4082,15,1,-9.688
5402,11146,15,3,-8.472
5403,18258,15,3,-8.688
5404,17784,15,3,-9.238
5405,11780,15,3,-8.274
5406,2698,15,3,-8.237
5407,16967,14,2,-8.521
5408,10689,14,1,-9.211
5409,12178,15,2,-9.58
5410,17590,15,1,-8.692
5411,18020,15,2,-8.051
5412,1654,15,3,-8.528
5413,16996,15,2,-8.532
5414,6737,14,3,-7.517
5415,8436,15,3,-8.708
5416,1988,15,2,-8.742
5417,7860,15,3,-8.455
5418,8124,15,2,-8.663
5419,17962,15,2,-8.759
5420,9339,14,3,-8.39
5421,6300,15,1,-9.153
5422,2972,15,2,-8.797
5423,6235,14,3,-7.998
5424,8648,15,1,-9.325
5425,17816,15,1,-9.572
5426,18193,14,2,-8.407
5427,13047,14,1,-8.335
5428,358,15,2,-7.545
5429,14983,14,2,-7.707
5430,7231,14,1,-9.468
5431,1942,15,3,-8.745
5432,16134,15,3,-7.896
5433,16294,15,1,-8.025
5434,17282,15,3,-7.729
5435,5436,15,2,-8.723
5436,7995,14,2,-8.849
5437,12853,14,3,-8.973
5438,5222,15,1,-8.72
5439,4025,14,3,-9.479
5440,7848,15,2,-9.532
5441,14757,14,1,-8.847
5442,9628,15,3,-7.52
5443,4210,15,1,-9.115
5444,17589,14,1,-8.868
5445,491,14,2,-8.328
5446,16958,15,2,-8.492
5447,3084,15,2,-8.708
5448,9614,15,3,-8.831
